order_id,order_date,ship_date,ship_mode,customer_id,segment,state,region,category,sub_category,sales,quantity,discount,profit
CA-1205,2020-05-28,2020-05-30,First Class,CUS-760,Corporate,Michigan,South,Technology,Phones,2821.24,7,0.4,-2313.41
CA-1206,2022-02-08,2022-02-13,Standard Class,CUS-312,Home Office,Ohio,Central,Office Supplies,Storage,861.68,9,0.0,189.57
CA-1207,2021-02-24,2021-03-01,Standard Class,CUS-452,Home Office,Michigan,East,Office Supplies,Pens,398.03,8,0.1,21.23
CA-1208,2023-06-06,2023-06-13,Standard Class,CUS-235,Home Office,Ohio,East,Furniture,Bookcases,1870.25,7,0.4,-1720.63
CA-1209,2022-05-23,2022-05-27,Second Class,CUS-590,Consumer,Texas,Central,Furniture,Furnishings,318.11,1,0.0,25.45
CA-1210,2021-05-14,2021-05-18,Second Class,CUS-333,Corporate,Texas,Central,Technology,Phones,589.74,2,0.3,-272.97
CA-1211,2022-10-11,2022-10-17,Standard Class,CUS-923,Corporate,New York,West,Office Supplies,Storage,285.1,5,0.0,62.72
CA-1212,2022-04-01,2022-04-08,Standard Class,CUS-504,Home Office,Washington,Central,Furniture,Tables,2338.51,8,0.0,187.08
CA-1213,2020-12-01,2020-12-07,Standard Class,CUS-154,Consumer,California,Central,Technology,Laptops,4321.01,7,0.1,57.61
CA-1214,2021-02-09,2021-02-12,Second Class,CUS-175,Corporate,Washington,East,Office Supplies,Paper,197.64,3,0.0,43.48
CA-1215,2022-04-10,2022-04-15,Standard Class,CUS-862,Home Office,Washington,South,Office Supplies,Appliances,574.1,7,0.0,126.3
CA-1216,2021-02-02,2021-02-06,Second Class,CUS-658,Corporate,California,West,Office Supplies,Pens,316.09,6,0.3,-133.66
CA-1217,2022-08-30,2022-09-01,Same Day,CUS-724,Consumer,Florida,South,Office Supplies,Pens,317.06,9,0.5,-405.84
CA-1218,2023-08-18,2023-08-24,Standard Class,CUS-680,Corporate,Florida,West,Furniture,Tables,1799.37,3,0.0,143.95
CA-1219,2021-09-29,2021-10-06,Standard Class,CUS-394,Consumer,Illinois,Central,Office Supplies,Appliances,320.04,5,0.2,-49.61
CA-1220,2022-09-11,2022-09-16,Standard Class,CUS-507,Consumer,California,Central,Furniture,Chairs,1774.32,6,0.0,141.95
CA-1221,2020-07-23,2020-07-29,Standard Class,CUS-655,Home Office,Washington,East,Technology,Laptops,5897.33,8,0.0,1061.52
CA-1222,2022-12-29,2023-01-05,Standard Class,CUS-498,Home Office,New York,Central,Technology,Copiers,3747.77,9,0.0,674.6
CA-1223,2020-11-09,2020-11-11,First Class,CUS-181,Home Office,Florida,South,Technology,Copiers,2385.15,8,0.2,-465.1
CA-1224,2021-03-20,2021-03-25,Standard Class,CUS-260,Consumer,Texas,East,Technology,Accessories,1765.74,3,0.2,-344.32
CA-1225,2021-07-26,2021-08-01,Standard Class,CUS-127,Corporate,Ohio,South,Technology,Copiers,1813.02,7,0.5,-2393.18
CA-1226,2022-04-21,2022-04-26,Standard Class,CUS-616,Corporate,New York,South,Office Supplies,Binders,198.99,6,0.3,-84.14
CA-1227,2020-12-09,2020-12-16,Standard Class,CUS-393,Corporate,Illinois,East,Office Supplies,Binders,205.92,3,0.1,10.98
CA-1228,2022-12-27,2022-12-31,Second Class,CUS-983,Home Office,Illinois,South,Office Supplies,Paper,575.23,7,0.1,30.68
CA-1229,2022-05-30,2022-06-04,Second Class,CUS-165,Consumer,Washington,Central,Furniture,Furnishings,2759.89,9,0.3,-1553.42
CA-1230,2021-01-13,2021-01-19,Standard Class,CUS-526,Consumer,Texas,South,Technology,Laptops,2320.3,6,0.1,30.94
CA-1231,2021-07-20,2021-07-25,Standard Class,CUS-658,Corporate,Washington,South,Office Supplies,Pens,513.19,9,0.2,-79.55
CA-1232,2021-01-21,2021-01-26,Standard Class,CUS-358,Corporate,Washington,Central,Technology,Laptops,3867.38,6,0.0,696.13
CA-1233,2021-11-18,2021-11-25,Standard Class,CUS-712,Corporate,California,Central,Office Supplies,Pens,187.01,7,0.4,-145.87
CA-1234,2022-10-09,2022-10-11,First Class,CUS-769,Corporate,California,East,Furniture,Tables,3849.48,7,0.1,-333.62
CA-1235,2020-05-10,2020-05-10,Same Day,CUS-295,Corporate,Texas,Central,Furniture,Furnishings,1428.98,7,0.2,-421.55
CA-1236,2020-07-29,2020-08-03,Standard Class,CUS-494,Corporate,Texas,East,Office Supplies,Paper,710.34,9,0.1,37.88
CA-1237,2022-09-12,2022-09-17,Standard Class,CUS-255,Consumer,New York,Central,Office Supplies,Storage,529.93,6,0.0,116.58
CA-1238,2022-08-10,2022-08-17,Standard Class,CUS-275,Home Office,California,West,Office Supplies,Binders,150.3,3,0.2,-23.3
CA-1239,2022-12-25,2022-12-29,First Class,CUS-347,Home Office,Texas,West,Furniture,Chairs,511.74,3,0.2,-150.96
CA-1240,2021-05-30,2021-06-03,Second Class,CUS-914,Consumer,California,East,Technology,Accessories,2216.5,8,0.0,398.97
CA-1241,2021-07-04,2021-07-07,Second Class,CUS-966,Home Office,Florida,West,Technology,Accessories,1724.48,4,0.4,-1414.08
CA-1242,2021-07-11,2021-07-14,First Class,CUS-241,Home Office,Texas,East,Technology,Accessories,2283.62,7,0.0,411.05
CA-1243,2020-09-26,2020-09-29,First Class,CUS-713,Corporate,Texas,South,Office Supplies,Pens,119.61,4,0.1,6.38
CA-1244,2023-09-12,2023-09-13,Same Day,CUS-162,Home Office,Texas,West,Technology,Copiers,1951.51,3,0.0,351.27
CA-1245,2021-11-06,2021-11-11,Standard Class,CUS-385,Consumer,Michigan,South,Furniture,Furnishings,793.11,4,0.2,-233.97
CA-1246,2020-02-10,2020-02-14,First Class,CUS-167,Consumer,Florida,Central,Technology,Phones,853.06,3,0.2,-166.35
CA-1247,2021-04-21,2021-04-27,Standard Class,CUS-980,Consumer,California,West,Office Supplies,Paper,356.82,8,0.0,78.5
CA-1248,2023-07-23,2023-07-23,Same Day,CUS-783,Home Office,New York,South,Technology,Copiers,2529.69,5,0.0,455.34
CA-1249,2022-10-28,2022-11-02,Standard Class,CUS-442,Consumer,Texas,West,Technology,Phones,136.5,1,0.5,-180.17
CA-1250,2020-08-19,2020-08-22,Second Class,CUS-918,Corporate,California,East,Furniture,Furnishings,1564.17,3,0.1,-135.56
CA-1251,2022-05-03,2022-05-09,Standard Class,CUS-261,Home Office,Michigan,West,Furniture,Chairs,1308.3,4,0.1,-113.39
CA-1252,2020-09-18,2020-09-24,Standard Class,CUS-382,Home Office,Ohio,West,Furniture,Chairs,1811.17,9,0.0,144.89
CA-1253,2023-12-26,2023-12-31,Standard Class,CUS-951,Consumer,Florida,East,Technology,Copiers,501.74,1,0.1,6.69
CA-1254,2021-08-24,2021-08-28,First Class,CUS-440,Corporate,California,West,Technology,Phones,2069.82,8,0.0,372.57
CA-1255,2021-07-06,2021-07-11,Standard Class,CUS-955,Corporate,Ohio,East,Furniture,Furnishings,3318.58,9,0.0,265.49
CA-1256,2020-01-01,2020-01-05,First Class,CUS-431,Home Office,Florida,South,Furniture,Bookcases,704.71,3,0.4,-648.33
CA-1257,2023-06-27,2023-06-30,Second Class,CUS-619,Consumer,Illinois,West,Office Supplies,Appliances,44.01,1,0.5,-56.33
CA-1258,2021-09-30,2021-10-06,Standard Class,CUS-584,Home Office,Washington,South,Office Supplies,Appliances,79.13,2,0.2,-12.26
CA-1259,2022-08-16,2022-08-21,Standard Class,CUS-204,Consumer,New York,Central,Technology,Copiers,757.68,3,0.4,-621.3
CA-1260,2022-02-09,2022-02-15,Standard Class,CUS-766,Consumer,New York,South,Furniture,Bookcases,1411.55,3,0.2,-416.41
CA-1261,2021-02-22,2021-03-01,Standard Class,CUS-932,Home Office,Illinois,East,Office Supplies,Appliances,59.03,2,0.1,3.15
CA-1262,2020-10-03,2020-10-09,Standard Class,CUS-206,Consumer,California,East,Technology,Accessories,4405.53,9,0.2,-859.08
CA-1263,2023-04-10,2023-04-17,Standard Class,CUS-140,Home Office,Ohio,West,Furniture,Bookcases,653.94,2,0.1,-56.67
CA-1264,2023-08-06,2023-08-11,Standard Class,CUS-106,Corporate,Ohio,South,Furniture,Furnishings,1321.25,4,0.1,-114.51
CA-1265,2020-05-05,2020-05-09,First Class,CUS-916,Consumer,Texas,West,Technology,Copiers,1129.64,2,0.0,203.34
CA-1266,2023-12-28,2023-12-30,First Class,CUS-475,Corporate,Illinois,West,Technology,Copiers,2263.39,6,0.2,-441.36
CA-1267,2020-09-18,2020-09-25,Standard Class,CUS-224,Consumer,Texas,South,Office Supplies,Pens,512.69,6,0.1,27.34
CA-1268,2022-02-24,2022-02-26,First Class,CUS-468,Consumer,Florida,East,Furniture,Tables,1806.53,5,0.1,-156.57
CA-1269,2020-10-31,2020-11-05,Standard Class,CUS-773,Corporate,Florida,South,Technology,Accessories,3096.71,6,0.0,557.41
CA-1270,2020-12-06,2020-12-12,Standard Class,CUS-482,Home Office,New York,South,Technology,Phones,744.52,2,0.0,134.01
CA-1271,2022-05-15,2022-05-22,Standard Class,CUS-534,Home Office,California,South,Technology,Copiers,5998.83,8,0.0,1079.79
CA-1272,2021-06-03,2021-06-06,Second Class,CUS-756,Corporate,California,Central,Office Supplies,Pens,593.64,8,0.0,130.6
CA-1273,2021-01-29,2021-02-02,First Class,CUS-575,Home Office,Texas,South,Office Supplies,Pens,245.77,6,0.4,-191.7
CA-1274,2023-08-20,2023-08-23,First Class,CUS-794,Consumer,Washington,Central,Technology,Copiers,1705.79,6,0.1,22.74
CA-1275,2022-08-31,2022-09-07,Standard Class,CUS-181,Consumer,Michigan,South,Furniture,Tables,2548.54,9,0.2,-751.82
CA-1276,2020-04-25,2020-04-30,Standard Class,CUS-948,Home Office,Florida,South,Furniture,Bookcases,855.61,3,0.0,68.45
CA-1277,2020-10-13,2020-10-20,Standard Class,CUS-819,Home Office,Texas,Central,Furniture,Chairs,1667.74,5,0.2,-491.98
CA-1278,2021-11-26,2021-11-29,First Class,CUS-156,Home Office,New York,East,Office Supplies,Appliances,197.37,5,0.3,-83.46
CA-1279,2022-12-24,2022-12-27,Second Class,CUS-648,Corporate,California,South,Office Supplies,Pens,416.27,8,0.0,91.58
CA-1280,2023-02-01,2023-02-05,First Class,CUS-364,Consumer,California,West,Office Supplies,Appliances,71.62,1,0.2,-11.1
CA-1281,2023-08-06,2023-08-11,Standard Class,CUS-672,Home Office,Texas,East,Office Supplies,Storage,221.47,8,0.3,-93.65
CA-1282,2023-04-26,2023-05-02,Standard Class,CUS-549,Corporate,Michigan,Central,Technology,Laptops,1032.33,2,0.2,-201.3
CA-1283,2022-01-02,2022-01-09,Standard Class,CUS-664,Home Office,Michigan,East,Office Supplies,Storage,285.83,8,0.4,-222.95
CA-1284,2021-12-26,2021-12-28,Same Day,CUS-436,Corporate,Florida,West,Office Supplies,Binders,135.19,3,0.2,-20.96
CA-1285,2022-10-08,2022-10-13,Standard Class,CUS-507,Corporate,Illinois,East,Office Supplies,Paper,77.52,2,0.2,-12.02
CA-1286,2023-08-06,2023-08-09,First Class,CUS-859,Consumer,Illinois,South,Technology,Laptops,889.47,2,0.0,160.1
CA-1287,2023-01-24,2023-01-30,Standard Class,CUS-393,Consumer,Michigan,West,Furniture,Bookcases,417.23,1,0.0,33.38
CA-1288,2021-09-24,2021-09-29,Standard Class,CUS-718,Consumer,Washington,Central,Office Supplies,Paper,203.17,9,0.4,-158.47
CA-1289,2021-11-21,2021-11-23,First Class,CUS-500,Corporate,Florida,East,Technology,Accessories,2112.21,3,0.0,380.2
CA-1290,2020-08-22,2020-08-24,First Class,CUS-200,Consumer,California,West,Office Supplies,Paper,623.66,8,0.0,137.21
CA-1291,2023-08-09,2023-08-13,Second Class,CUS-200,Consumer,California,South,Office Supplies,Storage,246.74,9,0.3,-104.33
CA-1292,2022-05-22,2022-05-29,Standard Class,CUS-112,Consumer,Illinois,Central,Furniture,Bookcases,657.48,2,0.3,-370.07
CA-1293,2023-01-28,2023-01-31,Second Class,CUS-954,Home Office,California,Central,Furniture,Chairs,4101.47,9,0.2,-1209.93
CA-1294,2021-05-02,2021-05-08,Standard Class,CUS-537,Home Office,Texas,West,Furniture,Tables,2844.32,6,0.0,227.55
CA-1295,2022-12-03,2022-12-10,Standard Class,CUS-152,Home Office,California,Central,Furniture,Chairs,222.65,1,0.1,-19.3
CA-1296,2021-01-21,2021-01-28,Standard Class,CUS-713,Corporate,Ohio,West,Office Supplies,Appliances,36.41,1,0.1,1.94
CA-1297,2022-02-22,2022-03-01,Standard Class,CUS-564,Consumer,Washington,Central,Furniture,Tables,2829.5,6,0.1,-245.22
CA-1298,2021-10-26,2021-10-31,Standard Class,CUS-154,Home Office,New York,Central,Furniture,Tables,2259.79,9,0.0,180.78
CA-1299,2021-09-14,2021-09-21,Standard Class,CUS-556,Corporate,Illinois,West,Furniture,Furnishings,1186.86,5,0.5,-1685.34
CA-1300,2021-05-03,2021-05-06,Second Class,CUS-709,Home Office,Illinois,West,Furniture,Furnishings,953.06,6,0.4,-876.82
CA-1301,2021-08-30,2021-09-03,Second Class,CUS-430,Home Office,Washington,South,Furniture,Chairs,3363.68,8,0.3,-1893.27
CA-1302,2023-11-18,2023-11-25,Standard Class,CUS-400,Consumer,New York,East,Office Supplies,Storage,232.82,7,0.2,-36.09
CA-1303,2020-08-03,2020-08-09,Standard Class,CUS-799,Home Office,Texas,West,Technology,Phones,249.63,1,0.4,-204.7
CA-1304,2021-04-03,2021-04-09,Standard Class,CUS-772,Corporate,California,West,Furniture,Bookcases,325.34,2,0.2,-95.97
CA-1305,2021-08-20,2021-08-26,Standard Class,CUS-309,Home Office,New York,East,Office Supplies,Pens,389.75,5,0.2,-60.41
CA-1306,2023-06-12,2023-06-17,Standard Class,CUS-820,Home Office,Ohio,West,Furniture,Tables,2336.13,6,0.0,186.89
CA-1307,2023-06-29,2023-07-06,Standard Class,CUS-189,Home Office,Washington,East,Office Supplies,Appliances,189.14,6,0.2,-29.32
CA-1308,2020-06-02,2020-06-08,Standard Class,CUS-359,Consumer,Texas,South,Furniture,Furnishings,1293.94,7,0.2,-381.71
CA-1309,2021-06-03,2021-06-05,First Class,CUS-461,Consumer,Texas,South,Office Supplies,Appliances,241.99,5,0.5,-309.75
CA-1310,2022-01-23,2022-01-29,Standard Class,CUS-192,Home Office,Texas,Central,Furniture,Furnishings,1862.26,7,0.5,-2644.4
CA-1311,2020-11-17,2020-11-22,Second Class,CUS-555,Corporate,Washington,West,Furniture,Chairs,1471.91,5,0.0,117.75
CA-1312,2021-10-28,2021-11-03,Standard Class,CUS-598,Consumer,Washington,South,Office Supplies,Appliances,206.58,4,0.0,45.45
CA-1313,2023-10-14,2023-10-21,Standard Class,CUS-957,Home Office,Washington,West,Furniture,Chairs,1249.35,4,0.4,-1149.4
CA-1314,2022-12-17,2022-12-23,Standard Class,CUS-976,Consumer,Texas,West,Furniture,Tables,958.14,2,0.0,76.65
CA-1315,2022-01-02,2022-01-05,Second Class,CUS-355,Home Office,Florida,South,Office Supplies,Paper,26.35,1,0.4,-20.56
CA-1316,2020-11-22,2020-11-28,Standard Class,CUS-651,Home Office,Texas,West,Furniture,Bookcases,705.02,3,0.1,-61.1
CA-1317,2021-07-06,2021-07-13,Standard Class,CUS-211,Home Office,Michigan,Central,Furniture,Tables,516.58,2,0.1,-44.77
CA-1318,2023-07-27,2023-08-03,Standard Class,CUS-139,Consumer,New York,East,Office Supplies,Storage,179.47,3,0.1,9.57
CA-1319,2021-04-15,2021-04-18,Second Class,CUS-347,Consumer,New York,East,Technology,Copiers,761.55,4,0.4,-624.47
CA-1320,2021-07-19,2021-07-25,Standard Class,CUS-456,Home Office,Ohio,West,Technology,Phones,1944.05,9,0.1,25.92
CA-1321,2021-02-23,2021-02-27,First Class,CUS-268,Home Office,Ohio,West,Office Supplies,Appliances,390.98,4,0.0,86.02
CA-1322,2023-11-03,2023-11-10,Standard Class,CUS-985,Corporate,California,East,Office Supplies,Paper,133.05,3,0.0,29.27
CA-1323,2022-07-26,2022-08-01,Standard Class,CUS-131,Corporate,Florida,Central,Furniture,Furnishings,3847.45,8,0.0,307.8
CA-1324,2021-03-11,2021-03-18,Standard Class,CUS-252,Consumer,Illinois,East,Technology,Accessories,1801.52,6,0.2,-351.3
CA-1325,2023-01-16,2023-01-22,Standard Class,CUS-203,Consumer,California,East,Technology,Phones,771.0,3,0.4,-632.22
CA-1326,2023-12-12,2023-12-16,First Class,CUS-780,Corporate,Michigan,South,Technology,Accessories,4716.18,7,0.0,848.91
CA-1327,2020-06-23,2020-06-26,Second Class,CUS-282,Corporate,Florida,East,Technology,Phones,631.32,3,0.3,-292.21
CA-1328,2023-12-13,2023-12-19,Standard Class,CUS-925,Corporate,Illinois,South,Furniture,Chairs,1453.4,4,0.0,116.27
CA-1329,2023-04-06,2023-04-13,Standard Class,CUS-292,Home Office,Texas,West,Furniture,Tables,1350.36,3,0.1,-117.03
CA-1330,2023-01-17,2023-01-19,Same Day,CUS-551,Consumer,Ohio,East,Technology,Copiers,2177.27,3,0.0,391.91
CA-1331,2021-03-26,2021-03-30,Second Class,CUS-883,Corporate,Florida,Central,Furniture,Tables,1961.27,8,0.2,-578.58
CA-1332,2023-11-25,2023-12-01,Standard Class,CUS-196,Consumer,Ohio,East,Office Supplies,Pens,264.3,5,0.0,58.15
CA-1333,2020-01-19,2020-01-25,Standard Class,CUS-296,Consumer,Texas,East,Furniture,Furnishings,289.3,1,0.1,-25.07
CA-1334,2020-08-02,2020-08-06,First Class,CUS-227,Home Office,Florida,South,Technology,Laptops,1863.86,4,0.2,-363.45
CA-1335,2020-07-20,2020-07-22,First Class,CUS-421,Corporate,California,West,Office Supplies,Storage,265.53,9,0.1,14.16
CA-1336,2023-05-12,2023-05-19,Standard Class,CUS-486,Corporate,New York,Central,Office Supplies,Appliances,242.98,4,0.0,53.46
CA-1337,2023-08-11,2023-08-18,Standard Class,CUS-768,Corporate,New York,South,Technology,Phones,3522.98,6,0.2,-686.98
CA-1338,2023-12-08,2023-12-13,Standard Class,CUS-901,Consumer,Washington,South,Office Supplies,Storage,178.58,3,0.2,-27.68
CA-1339,2021-05-22,2021-05-26,Second Class,CUS-512,Consumer,Illinois,East,Office Supplies,Pens,319.67,6,0.0,70.33
CA-1340,2023-06-25,2023-07-01,Standard Class,CUS-967,Consumer,Michigan,East,Technology,Accessories,4313.51,6,0.0,776.43
CA-1341,2023-12-14,2023-12-19,Standard Class,CUS-336,Consumer,Washington,West,Office Supplies,Binders,310.03,7,0.1,16.53
CA-1342,2023-09-26,2023-09-28,Same Day,CUS-508,Corporate,California,Central,Furniture,Furnishings,1031.4,2,0.0,82.51
CA-1343,2021-01-11,2021-01-16,Standard Class,CUS-269,Consumer,Texas,Central,Furniture,Bookcases,1081.24,3,0.2,-318.97
CA-1344,2023-10-21,2023-10-26,Standard Class,CUS-398,Home Office,Michigan,Central,Office Supplies,Appliances,131.74,4,0.0,28.98
CA-1345,2023-08-20,2023-08-27,Standard Class,CUS-749,Consumer,Ohio,South,Technology,Copiers,583.16,1,0.0,104.97
CA-1346,2021-08-25,2021-08-31,Standard Class,CUS-875,Home Office,Illinois,Central,Office Supplies,Pens,177.46,3,0.2,-27.5
CA-1347,2022-05-14,2022-05-20,Standard Class,CUS-648,Consumer,Texas,West,Technology,Laptops,2214.76,9,0.4,-1816.1
CA-1348,2023-06-29,2023-07-04,Second Class,CUS-648,Corporate,Texas,West,Office Supplies,Pens,329.81,6,0.1,17.59
CA-1349,2020-05-14,2020-05-19,Standard Class,CUS-974,Home Office,Texas,East,Office Supplies,Paper,369.96,9,0.1,19.73
CA-1350,2022-11-27,2022-12-02,Standard Class,CUS-744,Home Office,Texas,Central,Furniture,Furnishings,2870.69,6,0.0,229.66
CA-1351,2023-02-26,2023-03-02,First Class,CUS-411,Corporate,Florida,West,Office Supplies,Storage,174.56,4,0.3,-73.81
CA-1352,2021-06-27,2021-07-04,Standard Class,CUS-963,Consumer,Washington,West,Furniture,Chairs,4283.6,8,0.0,342.69
CA-1353,2022-10-26,2022-11-02,Standard Class,CUS-208,Corporate,Illinois,West,Office Supplies,Paper,32.2,1,0.4,-25.12
CA-1354,2021-02-17,2021-02-20,Second Class,CUS-994,Corporate,Michigan,West,Furniture,Tables,311.88,1,0.1,-27.03
CA-1355,2023-11-25,2023-12-02,Standard Class,CUS-715,Consumer,Illinois,South,Furniture,Chairs,1190.32,4,0.0,95.23
CA-1356,2021-02-19,2021-02-25,Standard Class,CUS-598,Corporate,Ohio,East,Office Supplies,Appliances,49.93,1,0.1,2.66
CA-1357,2020-05-26,2020-06-01,Standard Class,CUS-481,Home Office,California,South,Technology,Laptops,1886.1,7,0.0,339.5
CA-1358,2020-06-23,2020-06-29,Standard Class,CUS-548,Consumer,Ohio,West,Office Supplies,Pens,55.02,1,0.2,-8.53
CA-1359,2020-10-21,2020-10-24,First Class,CUS-116,Consumer,New York,South,Technology,Laptops,295.69,1,0.4,-242.46
CA-1360,2021-06-12,2021-06-17,Second Class,CUS-636,Consumer,New York,East,Technology,Phones,507.67,1,0.3,-234.98
CA-1361,2023-01-21,2023-01-24,Second Class,CUS-697,Consumer,Illinois,South,Office Supplies,Pens,588.46,9,0.2,-91.21
CA-1362,2022-06-17,2022-06-24,Standard Class,CUS-792,Home Office,Michigan,Central,Office Supplies,Pens,237.06,3,0.1,12.64
CA-1363,2021-12-16,2021-12-20,First Class,CUS-284,Corporate,Illinois,Central,Furniture,Chairs,274.16,2,0.4,-252.23
CA-1364,2021-06-15,2021-06-15,Same Day,CUS-734,Consumer,New York,Central,Office Supplies,Storage,66.91,2,0.5,-85.64
CA-1365,2022-04-22,2022-04-28,Standard Class,CUS-578,Home Office,Illinois,South,Technology,Accessories,2200.35,8,0.0,396.06
CA-1366,2020-11-12,2020-11-16,First Class,CUS-147,Home Office,Illinois,East,Office Supplies,Pens,45.9,1,0.2,-7.12
CA-1367,2023-10-10,2023-10-15,Standard Class,CUS-310,Corporate,Illinois,West,Technology,Copiers,2869.01,7,0.3,-1327.94
CA-1368,2021-12-27,2022-01-01,Second Class,CUS-998,Home Office,Michigan,South,Furniture,Chairs,1867.46,6,0.4,-1718.07
CA-1369,2022-11-29,2022-12-04,Standard Class,CUS-485,Corporate,Ohio,Central,Furniture,Tables,1966.36,6,0.1,-170.42
CA-1370,2022-03-01,2022-03-07,Standard Class,CUS-417,Home Office,California,East,Furniture,Furnishings,462.24,2,0.1,-40.06
CA-1371,2023-11-02,2023-11-05,First Class,CUS-880,Home Office,Ohio,South,Office Supplies,Binders,47.56,1,0.3,-20.11
CA-1372,2020-12-05,2020-12-07,First Class,CUS-639,Consumer,Washington,South,Office Supplies,Paper,484.43,7,0.3,-204.85
CA-1373,2021-11-20,2021-11-26,Standard Class,CUS-316,Corporate,Florida,South,Technology,Phones,1584.98,3,0.2,-309.07
CA-1374,2023-04-20,2023-04-22,First Class,CUS-867,Home Office,Illinois,Central,Office Supplies,Pens,184.39,6,0.2,-28.58
CA-1375,2023-11-24,2023-11-26,First Class,CUS-880,Home Office,Texas,Central,Office Supplies,Pens,299.52,3,0.0,65.89
CA-1376,2021-04-06,2021-04-09,First Class,CUS-532,Home Office,Ohio,South,Technology,Copiers,1791.65,5,0.0,322.5
CA-1377,2020-03-08,2020-03-10,First Class,CUS-640,Home Office,Florida,East,Office Supplies,Pens,296.79,5,0.0,65.29
CA-1378,2021-10-12,2021-10-18,Standard Class,CUS-794,Corporate,California,East,Office Supplies,Pens,169.74,4,0.4,-132.4
CA-1379,2022-11-03,2022-11-05,Same Day,CUS-387,Consumer,Washington,South,Furniture,Bookcases,666.46,2,0.3,-375.12
CA-1380,2023-09-28,2023-09-30,First Class,CUS-670,Home Office,Illinois,South,Furniture,Tables,3321.62,7,0.2,-979.88
CA-1381,2021-02-09,2021-02-15,Standard Class,CUS-853,Corporate,California,East,Office Supplies,Binders,509.27,7,0.0,112.04
